Date,Facility,Department,Target_Output,Actual_Output,Efficiency_Percent,Labor_Hours,Labor_Cost,Material_Cost,Utility_Cost,Total_Cost,Defect_Rate_Percent,Rework_Hours,Energy_Consumption_kWh,Downtime_Hours,Safety_Incidents,Employee_Count,Output_Variance,Cost_Per_Unit,Productivity,Month,Quarter,Weekday
2023-01-01,Warehouse D,Packaging,874.8767409534137,749.38872195987,85.65649158111225,74.938872195987,2609.4976844567636,7618.554712581188,330.32108675776715,10558.373483795718,1.8561263978096296,6.9548009452526784,2752.675722981393,1.2051662828140457,0,34,-125.48801899354362,14.089314629905948,10.0,1,1,Sunday
2023-01-01,Warehouse D,Shipping,1050.0985700691754,908.589477509515,86.5242086225926,90.8589477509515,2854.8168916976856,5307.434255872778,284.44257740489087,8446.693724975354,4.033281904158142,18.32298748973814,2370.3548117074242,1.089162387290241,0,32,-141.50909255966042,9.296490806968318,10.0,1,1,Sunday
2023-01-02,Plant A,Production,424.1086213055248,396.43135343593656,93.47401432576639,39.643135343593656,1385.3125014271163,2679.579627404074,307.5525447271829,4372.444673558373,1.9902397661073954,3.9449672206998825,2562.9378727265243,1.2763281950787428,0,26,-27.677267869588263,11.029512765984999,10.0,1,1,Monday
2023-01-02,Plant A,Quality Control,1454.6690316034965,1232.7901642828615,84.74712374428873,123.27901642828616,3390.7422772125165,13435.820612112644,606.602356196224,17433.165245521384,3.200725570861244,19.729115011631944,5055.019634968534,1.035928692551691,0,47,-221.87886732063498,14.14122674775119,10.0,1,1,Monday
2023-01-02,Plant A,Packaging,1125.1334695530013,953.0189496371994,84.7027464231261,95.30189496371995,2650.128756033538,4996.830516065172,889.9351787717436,8536.894450870454,1.5870476739514798,7.562432536266999,7416.126489764531,1.917387017179419,0,35,-172.1145199158019,8.957738410259656,10.0,1,1,Monday
2023-01-02,Plant A,Shipping,878.1253248231174,811.4177282236668,92.40340817947738,81.14177282236668,2422.3090136971214,7081.135951480826,367.25514803660207,9870.700113214549,1.9181837737479082,7.782241600050139,3060.459566971684,0.3894206578010433,0,23,-66.70759659945054,12.164757768878443,10.0,1,1,Monday
2023-01-02,Plant B,Production,808.1983807146443,799.2760991619041,98.8960282814659,79.9276099161904,2232.8511919342336,10465.410767449897,565.8667211342097,13264.128680518339,7.234206177998724,28.910640472418837,4715.556009451748,1.210550648511517,0,26,-8.922281552740174,16.595177429209617,10.0,1,1,Monday
2023-01-02,Plant B,Quality Control,687.8885855125461,687.8885855125461,100.0,68.7888585512546,2182.000571417043,5696.767670176353,315.29453838778534,8194.062779981181,11.044835445189227,37.98808115805025,2627.4544865648777,0.7702062692473535,0,22,0.0,11.911903980607239,10.0,1,1,Monday
2023-01-02,Plant B,Packaging,856.9392581480064,779.441412335582,90.95643651804322,77.9441412335582,2434.1101630416993,4562.440548217952,594.5468103023604,7591.097521562012,3.8027685933215274,14.820176615819628,4954.55675251967,3.7235570086999927,0,44,-77.49784581242443,9.739150886036997,10.0,1,1,Monday
2023-01-02,Plant B,Shipping,978.5611049677748,978.5611049677748,100.0,97.85611049677748,2870.6292944128927,12173.717433602453,879.6813059355142,15924.028033950859,1.7299467191419098,8.46429286509442,7330.677549462618,0.5840277519914471,0,39,0.0,16.27290105146296,10.0,1,1,Monday
2023-01-02,Plant C,Production,747.823209132991,584.9910119083006,78.22584332285243,58.49910119083006,2021.065136542017,7241.585699360229,290.3312314550472,9552.982067357294,7.162277350134405,20.949339373115137,2419.42692879206,1.4181818477567132,0,28,-162.8321972246904,16.33013477624979,10.0,1,1,Monday
2023-01-02,Plant C,Quality Control,1139.8184763719978,1139.8184763719978,100.0,113.98184763719978,3244.270254555154,10995.530356607935,1039.59895866441,15279.3995698275,5.136343106972677,29.27249387156705,8663.32465553675,0.6952291141108963,0,18,0.0,13.405116592302743,10.0,1,1,Monday
2023-01-02,Plant C,Packaging,1113.553673551525,1004.938650501826,90.2460900063051,100.4938650501826,3461.261552003725,13739.510512543013,334.16245564932166,17534.93452019606,3.3346044458126847,16.755364458661944,2784.687130411014,1.6670891480578325,0,26,-108.61502304969895,17.448761187003623,10.0,1,1,Monday
2023-01-02,Plant C,Shipping,1087.8654280206867,1037.0091109482375,95.3251279282788,103.70091109482375,3531.3796416818673,7215.417460935136,487.04424367283974,11233.841346289842,2.8766402668884967,14.915510828419704,4058.702030606998,1.863526040097277,0,48,-50.8563170724492,10.832924443660536,10.0,1,1,Monday
2023-01-02,Warehouse D,Production,994.3157084801867,783.2523607860901,78.77300480179406,78.32523607860901,2500.8389111766073,6644.616481792223,426.7934895954053,9572.248882564236,3.253217452383629,12.740451248649936,3556.612413295044,0.8405347770953121,0,49,-211.0633476940966,12.221155481685757,10.0,1,1,Monday
2023-01-02,Warehouse D,Quality Control,755.8859791436291,507.3754915948523,67.12328388068218,50.737549159485226,1662.371636624216,4266.031095705671,451.4820397789383,6379.884772108825,8.947672092769707,22.699147633492856,3762.3503314911527,0.7037074897567543,0,36,-248.51048754877684,12.574286456081463,10.0,1,1,Monday
2023-01-02,Warehouse D,Packaging,940.3397553672585,743.8413897612883,79.10347143312835,74.38413897612882,1899.3880518675785,10849.23534066108,436.94365225791546,13185.567044786574,2.0476530493212364,7.61564544978024,3641.1971021492955,0.6792948837165138,0,19,-196.4983656059702,17.726315349322057,10.0,1,1,Monday
2023-01-02,Warehouse D,Shipping,757.1622774424536,567.4160946537847,74.93982618500297,56.741609465378474,1800.1380325642879,7106.174645373998,159.69489482857463,9066.00757276686,4.590701027924764,13.024188244940923,1330.7907902381219,0.7974613156953929,0,37,-189.74618278866888,15.977706057665824,10.0,1,1,Monday
2023-01-03,Plant A,Production,1080.916579023505,1080.916579023505,100.0,108.09165790235049,3749.3233931037516,12841.61334375663,432.6422876592147,17023.579024519597,3.431505196631569,18.545854290221875,3605.3523971601226,0.5052604745654999,0,16,0.0,15.749207066375668,10.0,1,1,Tuesday
2023-01-03,Plant A,Quality Control,904.5236538849358,873.2591862077521,96.54354338408923,87.32591862077521,3010.3414873420593,12976.640796978141,560.676985993313,16547.659270313514,1.5581400512326369,6.803300565685588,4672.308216610942,0.5520331253049737,1,17,-31.26446767718369,18.94931027542235,10.0,1,1,Tuesday
2023-01-03,Plant A,Packaging,701.6051349082302,556.0780961764743,79.2579855119232,55.60780961764743,1707.9788723133984,6900.783819799733,228.5506884802084,8837.31338059334,4.716454720946444,13.113585809632214,1904.5890706684036,0.5111971809048373,0,39,-145.52703873175585,15.89221629364227,10.0,1,1,Tuesday
2023-01-03,Plant A,Shipping,1091.5352908857678,890.343371087047,81.56798763368832,89.0343371087047,3083.4572305901975,4559.9334151264675,568.7291623396021,8212.119808056266,2.996096568114266,13.337773592785938,4739.409686163351,3.483575221256005,0,28,-201.19191979872085,9.223542371107724,10.0,1,1,Tuesday
2023-01-03,Plant B,Production,1305.1659914501663,992.2868581340125,76.02763668638694,99.22868581340126,3212.132488864364,14043.382841553577,700.2874184645249,17955.802748882466,1.5831179242407147,7.854535555502292,5835.728487204374,0.49146162858597753,0,42,-312.8791333161538,18.095374942935564,10.0,1,1,Tuesday
2023-01-03,Plant B,Quality Control,1072.4952917610603,706.4841245896941,65.8729348293578,70.64841245896942,2341.1435735673517,8369.937653158493,610.0956698464845,11321.17689657233,4.431012545487527,15.65220009622354,5084.130582054037,0.046272938653122785,0,47,-366.0111671713662,16.024672745686036,10.0,1,1,Tuesday
2023-01-03,Plant B,Packaging,1305.4202519784953,1095.5106382441552,83.92015035646942,109.55106382441552,3818.1679458280173,9604.768685302366,313.0186303571387,13735.955261487523,1.6124708074113463,8.832394616886361,2608.488586309489,0.03751690779575614,0,35,-209.90961373434016,12.538404267349712,10.0,1,1,Tuesday
2023-01-03,Plant B,Shipping,1009.3961187529484,858.51599795435,85.05243699718183,85.851599795435,2806.4779930439076,12403.544924002575,795.7728497408483,16005.79576678733,2.0791381500705737,8.924866818963999,6631.440414507069,0.9318477025886182,0,46,-150.88012079859834,18.64356145363107,10.0,1,1,Tuesday
2023-01-03,Plant C,Production,914.793532287116,777.4248452735428,84.98364033355902,77.74248452735428,2313.780140452662,10350.412746634462,629.7987430264976,13293.991630113622,6.521876028930443,25.35134231342239,5248.322858554147,0.8914905571118162,0,37,-137.3686870135732,17.10003444183216,10.0,1,1,Tuesday
2023-01-03,Plant C,Quality Control,1273.7263115064698,1164.870597560507,91.45375949585147,116.48705975605068,3732.338314097273,8305.109888561106,1037.8930161105332,13075.341218768912,8.24768826475519,48.037447787290795,8649.108467587777,0.4281026144251117,0,38,-108.85571394596286,11.22471564322383,10.0,1,1,Tuesday
2023-01-03,Plant C,Packaging,1106.9618580162535,911.7777257882117,82.3675828742804,91.17777257882116,2756.8532069130274,10919.831818990477,262.30924644998623,13938.99427235349,2.3108149451467197,10.534747977016437,2185.9103870832187,0.046946195050817804,0,16,-195.1841322280418,15.287710895002986,10.0,1,1,Tuesday
2023-01-03,Plant C,Shipping,711.7608479008003,684.9045228007949,96.2267768479802,68.4904522800795,1876.7381274339673,3944.11397936742,398.1023846282805,6218.9544914296675,1.1356095426873438,3.888920559611521,3317.519871902338,1.1012890836523805,0,33,-26.856325100005392,9.080031280854099,10.0,1,1,Tuesday
2023-01-03,Warehouse D,Production,1209.0625586015221,966.8586146109711,79.96762514334252,96.68586146109712,2753.2451686543095,5141.799375843756,321.67274607626325,8216.717290574328,6.709310025625682,32.434770981859735,2680.6062173021937,0.40062610495699147,0,40,-242.203943990551,8.49836487611008,10.0,1,1,Tuesday
2023-01-03,Warehouse D,Quality Control,1240.927014515165,1118.6447003298886,90.1458899069054,111.86447003298886,2888.071058618429,15365.464483434665,437.0897360483199,18690.625278101415,6.244099076762052,34.924641702773094,3642.4144670693327,0.46278511002436973,0,40,-122.28231418527639,16.708276785819077,10.0,1,1,Tuesday
2023-01-03,Warehouse D,Packaging,1319.422544504162,1146.854000707448,86.92090380632649,114.6854000707448,3693.4617293493952,6449.234413592946,991.3346189434532,11134.030761885793,5.44397758868691,31.217237386736343,8261.121824528776,0.4371828455494575,0,39,-172.56854379671404,9.70832447287768,10.0,1,1,Tuesday
2023-01-03,Warehouse D,Shipping,1115.2349198942202,861.9554182869891,77.2891345949556,86.19554182869891,2641.0013125078294,11556.322366789555,501.01879095616647,14698.34247025355,3.879243918295683,16.71867657115907,4175.156591301387,0.43866668577346896,0,32,-253.27950160723105,17.05232330862815,10.0,1,1,Tuesday
2023-01-04,Plant A,Production,827.7431597343473,709.985794517749,85.77368307647617,70.9985794517749,2191.6133437281105,8842.443346025291,500.58287804552106,11534.639567798922,1.3353313548010786,4.740331464414529,4171.5239837126755,0.8457817212014196,0,20,-117.75736521659826,16.24629627362293,10.0,1,1,Wednesday
2023-01-04,Plant A,Quality Control,1112.593847338114,790.1010024656199,71.01432426180858,79.01010024656199,2055.67093981486,5158.246603383824,288.251749631036,7502.16929282972,2.030587574373027,8.0218463905318,2402.0979135919665,2.2707514493559153,0,45,-322.4928448724942,9.495202853075947,10.0,1,1,Wednesday
2023-01-04,Plant A,Packaging,989.9523781101726,868.2334591793348,87.70456825779839,86.82334591793348,2267.8595715403603,7795.48272603018,789.3550677443312,10852.69736531487,1.8278577664288187,7.935036357171529,6577.958897869427,0.8136504219047422,0,19,-121.71891893083784,12.49974560479733,10.0,1,1,Wednesday
2023-01-04,Plant A,Shipping,799.5906552742531,634.5106065647163,79.35442996730426,63.45106065647163,1856.2204491330262,6393.394725599771,417.81985340762213,8667.435028140419,2.345883823969321,7.44244084038565,3481.8321117301844,0.1676647527706798,0,17,-165.08004870953675,13.660031744885247,10.0,1,1,Wednesday
2023-01-04,Plant B,Production,918.5079724729469,767.0872116199016,83.51448594992951,76.70872116199016,2020.8258087836614,4321.577351963998,513.0738704680523,6855.477031215712,1.7858344596502664,6.849453880339284,4275.6155872337695,0.6378566440452718,0,44,-151.4207608530453,8.9370242749043,10.0,1,1,Wednesday
2023-01-04,Plant B,Quality Control,1301.0050229321641,1033.0315574255944,79.40258025271729,103.30315574255944,3546.333358001876,15401.771990765043,283.69953895193936,19231.80488771886,2.570375295074385,13.276393971194818,2364.162824599495,1.5210355446814907,0,28,-267.9734655065697,18.616860975328006,10.0,1,1,Wednesday
2023-01-04,Plant B,Packaging,1095.0987282898348,987.354672436796,90.16124728577691,98.73546724367961,2652.4345157627836,7263.886829504623,722.4939040687404,10638.815249336147,5.20168205046745,25.679525385298252,6020.782533906171,0.601386203182505,0,46,-107.74405585303873,10.775069533098476,10.0,1,1,Wednesday
2023-01-04,Plant B,Shipping,929.6973031917382,616.3156873319145,66.29208078974143,61.63156873319146,2001.552607328899,6179.923064215718,550.1603120834144,8731.635983628032,4.228400560375374,13.030147988412006,4584.669267361787,0.9787993038573307,0,20,-313.3816158598237,14.167473200995516,10.0,1,1,Wednesday
2023-01-04,Plant C,Production,823.8272711023478,800.3252963949349,97.14722059686548,80.03252963949349,2556.012990746799,5336.014931073246,766.9826908909915,8659.010612711036,2.79117548469969,11.169241735412777,6391.522424091597,1.3959533393771923,0,41,-23.501974707412955,10.819363890802336,10.0,1,1,Wednesday
2023-01-04,Plant C,Quality Control,1080.4068960093844,1080.4068960093844,100.0,108.04068960093844,3648.2808801649135,9097.909283163079,821.1328470399502,13567.323010367942,7.798583290014151,42.128215828174206,6842.773725332919,1.2730961719916947,0,40,0.0,12.55760497316383,10.0,1,1,Wednesday
2023-01-04,Plant C,Packaging,751.0690593377166,580.2917878474185,77.26210800896428,58.02917878474185,1556.1091333702548,8173.122943309913,203.3417921992415,9932.57386887941,0.43031917281491855,1.2485534106889566,1694.5149349936792,0.882444609108554,0,39,-170.77727149029806,17.11651634038129,10.0,1,1,Wednesday
2023-01-04,Plant C,Shipping,812.6971965006527,761.3224649337508,93.67849036663182,76.13224649337508,2354.742142980301,4584.780299422501,239.86059273672882,7179.383035139531,1.6607272129305004,6.321744676654033,1998.8382728060735,1.8353329454824552,1,35,-51.374731566901914,9.43014736306812,10.0,1,1,Wednesday
2023-01-04,Warehouse D,Production,914.1723929864819,740.2555647351637,80.97548891373162,74.02555647351637,2470.596128811447,6160.010126422225,574.3344968934653,9204.940752127137,1.4163867399358783,5.242440830273154,4786.120807445544,0.2301427491215707,0,40,-173.91682825131818,12.43481466487905,10.0,1,1,Wednesday
2023-01-04,Warehouse D,Quality Control,669.0286656268461,500.9616818172789,74.87895624739832,50.09616818172789,1521.6188095921898,7112.932575358457,201.2440587240325,8835.795443674679,1.189032704919558,2.9782991179612504,1677.0338227002708,0.6022823505761551,0,38,-168.0669838095672,17.637667239582314,10.0,1,1,Wednesday
2023-01-04,Warehouse D,Packaging,1055.4363158717492,771.0732305445206,73.05729573154247,77.10732305445205,1953.8063899007789,6257.052395655418,471.06795295184014,8681.926738508037,1.5738432572141217,6.067742023554018,3925.566274598668,3.7107699393258198,0,34,-284.36308532722865,11.259535922907073,10.0,1,1,Wednesday
2023-01-04,Warehouse D,Shipping,967.0928683900607,744.7475247215291,77.00889429174734,74.47475247215291,2604.288443324718,7463.8225323246015,660.2924765042636,10728.403452153585,1.8118459630431412,6.746838980765372,5502.437304202197,0.22958882816083334,0,43,-222.34534366853165,14.405423443555689,10.0,1,1,Wednesday
2023-01-05,Plant A,Production,778.5791090799958,778.5791090799958,100.0,77.85791090799958,1997.6071466449748,9930.991554133316,500.5804609789328,12429.179161757222,11.184643474393601,43.54064875835379,4171.503841491107,0.16870300676095548,0,43,0.0,15.963925844920372,10.0,1,1,Thursday
2023-01-05,Plant A,Quality Control,963.2127689182043,829.3004415037512,86.09732639187793,82.93004415037512,2299.0711521012126,11588.896558335688,716.710887691059,14604.678598127959,7.741602566273236,32.10057213078484,5972.590730758826,0.5242224541790037,0,17,-133.9123274144531,17.610841460117438,10.0,1,1,Thursday
2023-01-05,Plant A,Packaging,774.1896457565542,713.9323028544744,92.21672064043234,71.39323028544744,1798.9027467456594,4312.926311103979,222.45973690792343,6334.288794757562,1.9845601212251403,7.084207887497097,1853.831140899362,0.2786195164114473,0,30,-60.25734290207981,8.872394160386833,10.0,1,1,Thursday
2023-01-05,Plant A,Shipping,798.5821271387478,798.5821271387478,100.0,79.85821271387478,2160.152112510073,6333.936015671097,388.19755453781215,8882.285682718983,0.48334806393705776,1.9299656252362554,3234.979621148435,0.30032625214727854,0,37,0.0,11.122570091248425,10.0,1,1,Thursday
2023-01-05,Plant B,Production,865.9921612889307,838.731619288331,96.8521029151089,83.8731619288331,2401.085564623622,11415.707843549608,485.7657813778444,14302.559189551073,2.367765433163672,9.929598679261515,4048.0481781487038,0.20102392751207068,0,31,-27.260542000599685,17.05260522035271,10.0,1,1,Thursday
2023-01-05,Plant B,Quality Control,657.9663214686749,579.5236930103196,88.07801768892058,57.95236930103196,1815.924869921051,4392.138703492928,210.72008022116856,6418.783653635147,3.7732438565227024,10.933421071802684,1756.000668509738,0.31787647172893285,0,32,-78.44262845835533,11.07596415996895,10.0,1,1,Thursday
2023-01-05,Plant B,Packaging,1025.358631936094,1009.6445985681568,98.46745978640996,100.96445985681568,3027.006135299522,5726.455789656309,344.10035576206644,9097.562280717897,4.4861232924871715,22.646950753852337,2867.502964683887,0.30609563652620997,0,41,-15.714033367937304,9.01065810050363,10.0,1,1,Thursday
2023-01-05,Plant B,Shipping,1314.0989270522277,1314.0989270522277,100.0,131.40989270522277,4159.171298102186,8875.046726009663,359.8206496064253,13394.038673718273,2.5784336350146106,16.941584366240377,2998.505413386878,0.18186170504927232,0,40,0.0,10.19256495685879,10.0,1,1,Thursday
2023-01-05,Plant C,Production,975.0772437313061,909.2025256187861,93.24415388257461,90.92025256187861,2929.025813695951,10095.827277025222,534.8870809380822,13559.740171659256,2.7309148863008064,12.414773559373167,4457.392341150686,0.3145891390726044,0,33,-65.87471811251999,14.913883089392819,10.0,1,1,Thursday
2023-01-05,Plant C,Quality Control,1024.4019629290724,811.7732165762916,79.24362173762226,81.17732165762916,2432.3698665311795,8903.876475439667,620.4349447849335,11956.68128675578,7.491917182161275,30.408688546431225,5170.291206541112,0.6841702266630686,0,39,-212.6287463527808,14.729090640836725,10.0,1,1,Thursday
2023-01-05,Plant C,Packaging,887.5066448211464,817.1941026581505,92.07751935455475,81.71941026581506,2696.263198510108,9762.989104487426,735.8553204302813,13195.107623427815,6.20177942424808,25.340287857410956,6132.127670252344,0.14713044881952003,1,26,-70.3125421629959,16.146846361846062,10.0,1,1,Thursday
2023-01-05,Plant C,Shipping,1023.9211337774138,979.3364004897038,95.645686780267,97.93364004897037,3165.4354858295815,12795.62891566328,580.1451473044646,16541.209548797324,6.408782014174985,31.381767546426417,4834.542894203872,0.25001312910612233,2,24,-44.58473328771004,16.89022233884712,10.0,1,1,Thursday
2023-01-05,Warehouse D,Production,1521.1954933919037,1102.715171289179,72.49003669018153,110.27151712891789,3101.777724903158,6842.596617553191,896.1172090859347,10840.491551542284,1.4867166881098797,8.197125236937834,7467.643409049457,1.3667448957497044,0,49,-418.4803221027248,9.830726767700781,10.0,1,1,Thursday
2023-01-05,Warehouse D,Quality Control,896.7910543565253,846.4168485677333,94.38283805975998,84.64168485677332,2147.3660069681664,9279.012957245111,410.2666885887961,11836.645652802074,2.3955856256800208,10.138320178811224,3418.889071573301,1.2901364372203776,0,29,-50.37420578879198,13.98441639344903,10.0,1,1,Thursday
2023-01-05,Warehouse D,Packaging,1277.7182242888366,1108.474361129041,86.75421075300113,110.84743611290409,3504.6137003077292,13721.313803916093,414.0600614348271,17639.98756565865,5.15196686977228,28.554115922644066,3450.5005119568928,0.4844496969065321,1,43,-169.24386315979564,15.91375333904103,10.0,1,1,Thursday
2023-01-05,Warehouse D,Shipping,896.5423099799256,760.2784930014867,84.80118389711134,76.02784930014867,2265.5353459365265,8572.181544266055,313.17357087486005,11150.890461077443,9.842821601611995,37.41642787078023,2609.7797572905006,0.11706666958066148,0,44,-136.26381697843885,14.666849797440788,10.0,1,1,Thursday
2023-01-06,Plant A,Production,1090.912696459931,735.4279942834061,67.41401000005852,73.5427994283406,2271.816893629682,5716.229148401748,599.0445730113254,8587.090615042756,6.128956523687943,22.537031016330108,4992.038108427711,0.2997312418168087,0,38,-355.48470217652505,11.676317303381868,10.0,1,1,Friday
2023-01-06,Plant A,Quality Control,1461.9445510812375,1202.4312671478665,82.24876013652926,120.24312671478665,3206.9250073258686,17930.27780657028,732.4438452021759,21869.646659098325,1.830419761834565,11.00476976817616,6103.698710018133,0.26223502805196264,0,40,-259.513283933371,18.187855935393728,10.0,1,1,Friday
2023-01-06,Plant A,Packaging,1093.7126986743044,983.5158139655513,89.92451264008149,98.35158139655513,3078.186081466974,7045.1600457987415,600.9070221587824,10724.253149424498,4.257739816172437,20.937772204781854,5007.5585179898535,0.6756734215394956,1,49,-110.19688470875315,10.903996658868289,10.0,1,1,Friday
2023-01-06,Plant A,Shipping,858.9578527340437,858.9578527340437,100.0,85.89578527340437,2608.633029096738,9387.893395989151,797.172223050851,12793.69864813674,1.9690060123848874,8.456465882092724,6643.101858757092,1.9814267844749622,0,39,0.0,14.894442850035869,10.0,1,1,Friday
2023-01-06,Plant B,Production,829.8887082675609,673.2304873505675,81.12298440064015,67.32304873505674,1958.0593740719103,5875.2051561344415,268.3038288997937,8101.568359106146,3.523807787954955,11.861674172073199,2235.8652408316143,1.149670127597249,0,31,-156.6582209169934,12.033870288597702,10.0,1,1,Friday
2023-01-06,Plant B,Quality Control,1181.4989536834512,1181.4989536834512,100.0,118.14989536834511,3628.7601163061413,13730.341240038782,1022.0861276474666,18381.18748399239,3.1542428626340477,18.633673209328105,8517.384397062222,0.28141578968204906,0,27,0.0,15.557514821902334,10.0,1,1,Friday
2023-01-06,Plant B,Packaging,1100.4833264374056,1005.618722123162,91.37973270150773,100.5618722123162,3198.0090990693598,11248.965447131826,779.6822855671495,15226.656831768334,5.892660913261541,29.628850687495877,6497.352379726246,0.17525843472956318,0,28,-94.86460431424359,15.1415804984421,10.0,1,1,Friday
2023-01-06,Plant B,Shipping,837.844816021403,724.4604237799474,86.46713686433323,72.44604237799474,1951.068176374614,4231.56047227191,178.60277235316713,6361.231420999691,6.614726634184959,23.960538302950702,1488.3564362763927,1.7074886569066638,0,33,-113.38439224145554,8.780647240617101,10.0,1,1,Friday
2023-01-06,Plant C,Production,1049.876736742151,908.6060870374066,86.54407276961692,90.86060870374067,3146.495614068149,7649.301745701165,414.954737700122,11210.752097469434,8.360817012054914,37.98344614879499,3457.956147501017,1.2315909951213124,0,24,-141.27064970474441,12.338407432447562,10.0,1,1,Friday
2023-01-06,Plant C,Quality Control,860.9156740220049,766.9477912936705,89.08512348377427,76.69477912936705,1974.6561969555291,10372.31435785585,512.2942957108751,12859.264850522255,3.4142350801701693,13.092700268469398,4269.119130923959,0.4838790660740661,0,47,-93.9678827283343,16.766806028388885,10.0,1,1,Friday
2023-01-06,Plant C,Packaging,973.7923186002008,973.7923186002008,100.0,97.37923186002008,3184.697622154347,11522.839483745467,790.9753484564449,15498.512454356258,0.4415855491253232,2.1500630787154567,6591.46123713704,1.1831322380365739,0,16,0.0,15.915624058972796,10.0,1,1,Friday
